ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
26658,GEICO Indemnity Company,7012047,2018-09-20,2018-10-17,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,27
26660,State Farm Fire & Casualty Company,7048017,2022-09-19,2022-10-18,Homeowners,Hazard,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Overturned,Corrective Action,1000,Closed,29
26666,"ConnectiCare Benefits, Inc.",7022177,2019-03-25,2019-07-17,Individual,Exchange&ndash;Individual Health,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,233,Closed,114
26667,Liberty Mutual Personal Insurance Company,7005973,2021-10-05,2021-10-29,Renter/Tenants,Tenant Homeowners,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,98.66,Closed,24
26668,Standard Fire Insurance Company (The),7010933,2021-07-30,2021-09-07,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,39
26670,Old Republic Insurance Company,7050560,2023-01-06,2023-01-26,Commercial,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Corrective Action,0,Closed,20
26671,LM General Insurance Company,7012154,2019-02-11,2019-03-07,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,24
26678,Allstate Indemnity Company,7017148,2018-08-17,2018-09-05,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,19
26679,UnitedHealthcare Insurance Company,7018759,2019-11-01,2019-11-26,Group,Health Only,Claim Handling,Claim Procedure,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,25
26680,State Farm Mutual Automobile Insurance Company,7004051,2020-10-06,2020-11-02,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Unjustified,0,Closed,27
26683,"ConnectiCare Insurance Company, Inc",7011183,2021-03-09,2021-05-24,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,76
26685,State Farm Mutual Automobile Insurance Company,7012539,2019-02-20,2019-03-21,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Compromised Settlement/Resolution,Company Position Upheld,360,Closed,29
26692,Massachusetts Bay Insurance Company,7048907,2022-10-25,2022-11-18,Homeowners,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Justified,675,Closed,24
26693,Hanover Insurance Company (The),7009426,2021-07-09,2022-01-20,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,195
26694,"Foremost Insurance Company Grand Rapids, Michigan",7000719,2020-02-24,2020-05-18,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,84
26699,"Anthem Health Plans, Inc",7008919,2021-03-30,2021-04-12,Individual,Exchange&ndash;Individual Health,Claim Handling,Eligibility of Provider,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,13
26702,Government Employees Insurance Company,7049700,2022-11-28,2022-12-08,Individual Private Passenger,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,10
26704,Progressive Casualty Insurance Company,7004847,2020-11-30,2021-01-13,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Insufficient Information,Company Position Upheld,0,Closed,44
26709,Stillwater Property and Casualty Insurance Company,7013995,2018-12-10,2019-01-15,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,36
26711,Universal North America Insurance Company,7012994,2018-10-04,2018-11-27,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,54
26712,Narragansett Bay Insurance Company,7047567,2022-08-30,2022-10-19,Homeowners,Liability,Underwriting,Cancellation,Company Position Substantiated,Justified,0,Closed,50
26715,Homesite Insurance Company,7020194,2019-07-19,2019-08-16,Homeowners,Homeowners,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,28
26717,"ConnectiCare Insurance Company, Inc",7005697,2018-02-01,2018-02-27,Individual,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,26
26718,Stillwater Property and Casualty Insurance Company,7045650,2022-06-03,2022-12-06,Homeowners,Mold,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,186
26719,ConnectiCare Inc,7021904,2019-08-13,2019-09-27,Group,Health Only,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,149,Closed,45
26720,"Anthem Health Plans, Inc",7006547,2021-08-31,2021-09-14,A & H,Liability,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,14
26722,"Homeowners Choice Property & Casualty Insurance Company, Inc.",7049127,2022-11-03,2022-11-18,Homeowners,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Additional Money Received,0,Closed,15
26725,State Farm Mutual Automobile Insurance Company,7010783,2021-03-02,2021-03-12,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Unjustified,0,Closed,10
26727,Allstate Fire and Casualty Insurance Company,7000526,2020-02-10,2020-03-04,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Company Position Upheld,0,Closed,23
26732,SAFECO Insurance Company of Illinois,7022192,2019-05-09,2019-06-11,Individual Private Passenger,Liability,PolicyHolder Service,Unsatisfactory Refund of Premium,Company Position Substantiated,Company Position Upheld,0,Closed,33
26734,Continental Casualty Company,7005259,2020-12-01,2020-12-15,Individual,Long Term Care,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,14
26735,GEICO General Insurance Company,7015418,2018-08-14,2018-09-18,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,35
26742,Allstate Property and Casualty Insurance Company,7013763,2018-10-17,2018-11-06,Individual Private Passenger,Liability,Claim Handling,Actual Cash Value Dispute,Compromised Settlement/Resolution,Company Position Upheld,983.74,Closed,20
26745,John Hancock Life & Health Insurance Company,7048405,2022-10-04,2022-10-19,Individual,Long Term Care,Underwriting,Premium/Rate Increase,Company Position Substantiated,Furnished Information,0,Closed,15
26752,United States Fire Insurance Company,7002435,2020-06-12,2020-07-30,Travel,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Corrective Action,0,Closed,48
26755,UnitedHealthcare Insurance Company,7047687,2022-09-03,2022-11-18,Group,Health Only,Claim Handling,UR Procedure,Company Position Overturned,Claim Paid,0,Closed,76
26758,Plymouth Rock Home Assurance Corporation,7048365,2022-10-03,2022-10-19,Homeowners,Liability,Claim Handling,Unsatisfactory Settlement,Company Position Substantiated,Company Position Upheld,0,Closed,16
26759,Nationwide Mutual Insurance Company,7005410,2021-01-11,2021-01-26,Travel,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,15
26760,Farmers Property and Casualty Insurance Company,7044499,2022-04-19,2022-05-02,Individual Private Passenger,Collision,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid,4593.43,Closed,13
26762,Nationwide General Insurance Company,7033838,2018-02-07,2018-02-23,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,No Jurisdiction,Company Position Upheld,0,Closed,16
26764,Trumbull Insurance Company,7017887,2019-11-22,2019-12-19,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,0,Closed,27
26768,General Insurance Company of America,7004467,2020-11-02,2020-11-20,Homeowners,Homeowners,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,2154.31,Closed,18
26770,GEICO General Insurance Company,7019696,2019-04-01,2019-04-12,Individual Private Passenger,Physical Damage,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,11
26774,American Family Life Assurance Company of Columbus,7004755,2020-11-20,2020-11-27,Group,Disability Income,Marketing & Sales,Misappropriation of Premium,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,7
26778,Lincoln National Life Insurance Company (The),7003873,2020-09-24,2020-09-29,Group,Disability Income,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,5
26784,"Sentinel Insurance Company, Ltd",7014042,2019-01-25,2019-02-21,Commercial Multi&ndash;Peril,Commercial Fire,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,27
26785,Transamerica Life Insurance Company,7020831,2019-09-18,2019-10-08,Individual,Long Term Care,Claim Handling,Claim Delay,No Action Requested/Required,Company Position Upheld,0,Closed,20
26786,CSAA Affinity Insurance Company,7013373,2018-10-11,2019-03-11,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,Company Position Substantiated,Other [Enter Disposition],6713.03,Closed,151
26788,Metropolitan Life Insurance Company,7018997,2019-09-27,2019-11-01,Individual,Dental,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,7507,Closed,35
26789,CSAA General Insurance Company,7018305,2019-10-18,2019-11-07,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,20
26790,Allstate Fire and Casualty Insurance Company,7017597,2018-05-01,2018-05-16,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
26793,Knights of Columbus,7047685,2022-09-02,2022-10-19,Individual Private Passenger,Liability,Claim Handling,Claim Denial,No Jurisdiction,Policy not written in CT,0,Closed,47
26797,CSAA General Insurance Company,7047911,2022-09-14,2022-11-23,Homeowners,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,70
26801,Progressive Casualty Insurance Company,7048900,2022-10-25,2022-11-23,Commercial,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Claim Paid,0,Closed,29
26804,"Sentinel Insurance Company, Ltd",7013510,2019-03-14,2019-03-28,Workers&squo; Compensation,Liability,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,14
26807,Transamerica Life Insurance Company,7022111,2019-08-15,2019-11-13,Individual,Long Term Care,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,4800,Closed,90
26809,Atlantic Mutual Insurance Company,7016686,2018-06-15,2018-06-19,Individual Private Passenger,Medical Payments,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,4
26810,Cigna Health and Life Insurance Company,7040925,2021-11-16,2022-01-11,Group,Dental,Claim Handling,Provider Contract Issue,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,56
26811,GEICO Indemnity Company,7006798,2018-01-08,2018-01-24,Individual Private Passenger,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,16
26814,Liberty Insurance Corporation,7012211,2018-09-21,2018-10-12,Homeowners,Homeowners,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,21
26815,Nationwide Insurance Company of America,7010718,2021-06-10,2021-06-24,Individual Private Passenger,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Justified,223.24,Closed,14
26818,GEICO General Insurance Company,7046891,2022-07-28,2022-08-16,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,19
26819,Federal Insurance Company,7047840,2022-09-12,2022-10-20,A & H,A & H,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,38
26825,Cigna Health and Life Insurance Company,7002686,2020-07-02,2020-07-17,Individual,Dental,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,15
26826,Progressive Direct Insurance Company,7021561,2019-08-29,2019-10-02,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,1709.85,Closed,34
26829,"ConnectiCare Benefits, Inc.",7047104,2022-08-09,2022-10-20,Individual,Health Only,Claim Handling,Contract Provision,Company Position Substantiated,Furnished Information,0,Closed,72
26835,Progressive Direct Insurance Company,7002282,2020-06-02,2020-06-30,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,28
26837,Jackson National Life Insurance Company,7021733,2019-08-12,2019-08-30,Individual Life,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,18
26839,Equitable Financial Life Insurance Company,7019719,2019-04-02,2019-04-17,Individual Life,Liability,Underwriting,Premium & Rating,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,15
26841,State Farm Mutual Automobile Insurance Company,7049266,2022-11-09,2022-12-29,Individual Private Passenger,Collision,Claim Handling,Unsatisfactory Offer,Company Position Substantiated,Company Position Upheld,0,Closed,50
26844,Progressive Direct Insurance Company,7014223,2019-01-29,2019-02-27,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,580,Closed,29
26846,Philadelphia Indemnity Insurance Company,7018587,2019-10-29,2019-11-29,General,Liability,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,31
26849,"Anthem Health Plans, Inc",7003217,2020-08-11,2020-08-28,A & H,Liability,Claim Handling,Claim Denial,Insufficient Information,Company Position Upheld,0,Closed,17
26852,Government Employees Insurance Company,7050686,2023-01-11,2023-01-26,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,15
26855,Travelers Personal Insurance Company,7042969,2022-02-13,2022-05-24,Homeowners,Hazard,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,100
26856,Transamerica Life Insurance Company,7048498,2022-10-07,2022-11-21,Individual,Long Term Care,Claim Handling,Medically Necessary,Company Position Substantiated,Company Position Upheld,5096.59,Closed,45
26859,GEICO Indemnity Company,7001467,2020-04-07,2020-04-29,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,500,Closed,22
26860,USAA Casualty Insurance Company,7046953,2022-08-02,2022-08-18,Individual Private Passenger,Collision,Claim Handling,Claim Delay,Company Position Substantiated,Corrective Action,0,Closed,16
26864,Truck Insurance Exchange,7049206,2022-11-07,2022-11-21,Homeowners,Liability,PolicyHolder Service,Premium Refund Delay,Company Position Substantiated,Company Position Upheld,0,Closed,14
26867,Federated Mutual Insurance Company,7049219,2022-11-08,2022-11-21,Commercial,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,3800,Closed,13
26870,"Anthem Health Plans, Inc",7048441,2022-10-05,2022-10-22,Group,Health Only,PolicyHolder Service,Policy Service,Company Position Substantiated,Company Position Upheld,0,Closed,17
26871,Farmers Group Property and Casualty Insurance Company,7015760,2018-07-11,2018-08-06,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,26
26875,Allstate Fire and Casualty Insurance Company,7007678,2018-02-22,2018-03-09,Individual Private Passenger,Liability,Claim Handling,Storage Fees,Company Position Substantiated,Company Position Upheld,0,Closed,15
26881,Farmers Direct Property and Casualty Insurance Company,7049992,2022-12-09,2023-01-09,Individual Private Passenger,Liability,PolicyHolder Service,Policy Information,Company Position Substantiated,Company Position Upheld,0,Closed,31
26884,John Hancock Life & Health Insurance Company,7046123,2022-06-27,2022-10-20,Individual,Long Term Care,Underwriting,Cancellation,Company Position Substantiated,Justified,0,Closed,115
26885,Farmers Group Property and Casualty Insurance Company,7021945,2019-03-19,2019-03-26,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,Compromised Settlement/Resolution,Company Position Upheld,906.02,Closed,7
26891,New London County Mutual Insurance Company,7048949,2022-10-27,2022-11-25,Individual Private Passenger,Collision,Claim Handling,Claim Delays,Company Position Substantiated,Claim Paid,0,Closed,29
26895,"Oxford Health Plans (CT), Inc",7047141,2022-08-10,2022-10-20,Group,Health Only,Claim Handling,Contract Provision,Company Position Substantiated,Voluntary Reconsideration,705.13,Closed,71
26899,NGM Insurance Company,7000327,2020-01-29,2020-02-24,Individual Private Passenger,Liability,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,26
26900,American Bankers Insurance Company of Florida,7021562,2019-08-29,2019-11-18,Individual Private Passenger,Liability,PolicyHolder Service,Unsatisfactory Refund of Premium,Compromised Settlement/Resolution,Company Position Upheld,611.85,Closed,81
26901,New London County Mutual Insurance Company,7044293,2022-04-08,2022-10-04,Homeowners,Liability,PolicyHolder Service,Premium Refund Delay,Company Position Substantiated,Company Position Upheld,689,Sent to Company,179
26905,United States Fire Insurance Company,7002726,2020-06-05,2020-07-13,Travel,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Justified,0,Closed,38
26908,Century&ndash;National Insurance Company,7048472,2022-10-06,2022-10-20,Homeowners,Liability,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,14
26909,Farmers Property and Casualty Insurance Company,7048693,2022-10-17,2022-11-21,Homeowners,Liability,PolicyHolder Service,Premium Refund Delay,Company Position Substantiated,Claim Paid,0,Closed,35
26911,Progressive Casualty Insurance Company,7019061,2019-11-15,2019-12-13,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Unjustified,0,Closed,28
26914,Progressive Direct Insurance Company,7008853,2021-06-29,2021-07-15,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,16
26916,"ConnectiCare Benefits, Inc.",7047496,2022-08-25,2022-10-21,A & H,Health Exchange,Claim Handling,Contract Provision,Company Position Substantiated,Furnished Information,0,Closed,57
26918,Generali &ndash; U.S. Branch,7046753,2022-07-23,2022-11-25,Travel,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Justified,11758.2,Closed,125
26919,"Sentinel Insurance Company, Ltd",7049356,2022-11-14,2022-11-25,Homeowners,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,11
26927,Travelers Personal Insurance Company,7048731,2022-10-18,2022-11-22,Renter/Tenants,Hazard,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,35
26928,QBE Insurance Corporation,7016260,2018-04-10,2018-04-27,Condo/Townhome,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,17
26931,Allstate Fire and Casualty Insurance Company,7042366,2022-01-25,2022-05-31,Individual Private Passenger,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,126
26932,Sentry Insurance Company,7041977,2022-01-10,2022-03-29,Individual Private Passenger,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,78
26934,United States Fire Insurance Company,7001777,2020-04-24,2020-04-27,Travel,Liability,PolicyHolder Service,Unsatisfactory Refund of Premium,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,3
26935,"ConnectiCare Insurance Company, Inc",7002321,2020-05-18,2020-08-21,Group,Health Only,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,32.16,Closed,95
26936,Hanover Insurance Company (The),7048344,2022-10-01,2022-10-21,Homeowners,Liability,Marketing & Sales,Replacement,Company Position Overturned,Questionable,0,Closed,20
26939,Travelers Home and Marine Insurance Company (The),7009241,2021-02-04,2021-04-22,Homeowners,Homeowners,PolicyHolder Service,Unsatisfactory Refund of Premium,Company Position Substantiated,Company Position Upheld,0,Closed,77
26943,USAA Casualty Insurance Company,7033611,2018-10-30,2018-11-14,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,No Jurisdiction,Company Position Upheld,0,Closed,15
26945,"Oxford Health Plans (CT), Inc",7017300,2018-08-01,2018-08-16,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,15
26946,GEICO General Insurance Company,7003868,2020-09-23,2020-10-13,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,20
26947,Progressive Casualty Insurance Company,7048825,2022-10-23,2022-11-08,Watercraft,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,16
26954,Allstate Insurance Company,7016389,2018-08-29,2018-09-25,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,27
26960,Nationwide Property & Casualty Insurance Company,7015881,2018-04-05,2018-05-15,Commercial,Commercial Auto,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,40
26962,"Anthem Health Plans, Inc",7046196,2022-06-29,2022-11-21,A & H,Liability,Claim Handling,Coordination of Benefits,Company Position Overturned,Company Position Upheld,158,Closed,145
26963,Hartford Underwriters Insurance Company,7006087,2018-02-08,2018-03-20,Individual Private Passenger,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Questionable,0,Closed,40
26967,Starr Indemnity & Liability Company,7019750,2019-05-31,2019-08-27,General,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,88
26968,USAA Casualty Insurance Company,7051801,2023-02-16,2023-03-14,Individual Private Passenger,Collision,Claim Handling,Labor Rate,Company Position Substantiated,Additional Money Received,2669.86,Closed,26
26972,Westchester Fire Insurance Company,7010745,2021-07-21,2021-08-02,Other [Enter Coverage],Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,12
26974,SAFECO Insurance Company of Illinois,7006445,2018-01-02,2018-01-19,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,17
26976,Aetna Health Inc,7048641,2022-10-14,2022-10-21,Individual,Medicare Advantage,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,7
26977,"Cigna HealthCare of Connecticut, Inc",7049556,2022-11-18,2022-11-21,Group,Dental,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,3
26980,Hartford Insurance Company of the Midwest,7000762,2020-02-25,2020-03-17,Individual Private Passenger,Liability,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,21
26981,United Ohio Insurance Company,7001246,2020-03-25,2020-04-13,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,Compromised Settlement/Resolution,Company Position Upheld,224,Closed,19
26983,"Anthem Health Plans, Inc",7051424,2023-02-06,2023-03-06,Group,Health Only,Claim Handling,"Co&ndash;pay, Deductible, and Co&ndash;Insurance Issues",Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,28
26988,QBE Specialty Insurance Company,7048062,2022-09-20,2022-10-24,Homeowners,Liability,PolicyHolder Service,Premium/Notice,Company Position Overturned,Corrective Action,3390.4,Closed,34
26990,"Anthem Health Plans, Inc",7010429,2021-02-25,2021-03-12,Group,Dental,Claim Handling,Unsatisfactory Settlement/Offer,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,15
26991,Progressive Direct Insurance Company,7013937,2018-10-17,2018-11-13,Individual Private Passenger,Liability,Claim Handling,Steering,Company Position Substantiated,Company Position Upheld,0,Closed,27
26993,"Oxford Health Plans (CT), Inc",7048605,2022-10-12,2022-10-24,A & H,A & H,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,12
26997,Nationwide Property & Casualty Insurance Company,7047923,2022-09-14,2022-11-25,Homeowners,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,72
26998,Cigna Health and Life Insurance Company,7011083,2021-06-15,2021-07-01,Group,Health Only,Claim Handling,Claim Procedure,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,16
27006,State Farm Mutual Automobile Insurance Company,7043585,2022-03-08,2022-06-09,Individual Private Passenger,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,93
27010,Utica First Insurance Company,7047751,2022-09-07,2022-10-24,Homeowners,Back up Sewer/Sump Pump,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,47
27011,United Services Automobile Association,7007724,2021-09-15,2022-01-18,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,125
27016,"Anthem Health Plans, Inc",7018427,2019-12-11,2020-01-06,Group,Health Only,Claim Handling,Claim Delay,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,26
27017,SAFECO Insurance Company of Illinois,7051211,2023-01-27,2023-02-16,Individual Private Passenger,Collision,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,20
27018,Essentia Insurance Company,7004956,2020-12-03,2020-12-16,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,13
27019,Old Dominion Insurance Company,7017482,2018-08-03,2018-08-23,Individual Private Passenger,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,20
27020,Aetna Life Insurance Company,7021446,2019-04-30,2019-05-15,Group,Disability Income,Claim Handling,Claim Delay,Company Position Substantiated,Coverage Granted,3560,Closed,15
27021,"Anthem Health Plans, Inc",7008480,2021-09-24,2021-10-07,A & H,Liability,Claim Handling,Eligibility of Provider,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,13
27025,Narragansett Bay Insurance Company,7049617,2022-11-22,2022-11-29,Homeowners,Back up Sewer/Sump Pump,Claim Handling,Claim Denial,Company Position Substantiated,Corrective Action,10000,Closed,7
27026,"Anthem Health Plans, Inc",7004198,2020-09-21,2020-10-23,Group,Health Only,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid With Interest,165.08,Closed,32
27027,"Anthem Health Plans, Inc",7017195,2018-04-24,2018-05-18,Individual,Health Only,Marketing & Sales,Misappropriation of Premium,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,24
27031,SAFECO Insurance Company of Illinois,7033613,2018-11-01,2018-11-15,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,No Jurisdiction,Company Position Upheld,0,Closed,14
27034,"Anthem Health Plans, Inc",7009674,2021-04-13,2021-05-27,Individual,Exchange&ndash;Individual Health,Claim Handling,Eligibility of Provider,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,44
27041,Nationwide Life Insurance Company,7001105,2020-03-17,2020-04-02,Individual Private Passenger,Liability,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Company Position Upheld,0,Closed,16
27043,Farmers Property and Casualty Insurance Company,7033817,2017-10-18,2018-03-09,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,No Jurisdiction,Company Position Upheld,0,Closed,142
27047,Esurance Insurance Company,7041799,2022-01-02,2022-02-16,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Claim Settled,Claim Paid,3283.83,Closed,45
27050,USAA General Indemnity Company,7002734,2020-06-05,2020-06-22,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,17
